agent_id,supplier_id,Destination,Booking date,pax,booking_status,travel_date,coupon_redeem,Coupon Used?,costprice,markup,selling_price
2328,203,Thailand,2024-12-22,10,Confirmed,2025-03-18,0,No,343908.68310204794,57520.8245464284,401429.50764847634
1187,458,Kerala,2024-09-05,6,Confirmed,2024-11-18,1000,Yes,110252.80353665327,6333.649763342158,115586.45329999542
1867,968,Kerala,2024-05-16,9,Failed,2024-07-25,500,Yes,152532.8661882266,53324.02429806569,205356.89048629228
1935,479,Kerala,2024-04-20,6,Confirmed,2024-05-03,500,Yes,102860.16633437114,-3332.2367978728626,99027.92953649828
1112,494,Dubai,2024-12-15,4,Failed,2025-01-02,2000,Yes,121339.0433015771,42875.78623623858,162214.82953781568
2004,798,Thailand,2024-01-15,8,Confirmed,2024-01-29,2000,Yes,257827.71359117454,79448.42006816536,335276.1336593399
4457,276,Thailand,2024-04-23,3,Failed,2024-05-11,500,Yes,111914.07842713423,-1109.0014447174697,110305.07698241675
2927,332,Kashmir,2024-04-21,9,Confirmed,2024-05-06,1000,Yes,238714.0440398536,93942.49922286798,331656.54326272156
3919,822,Maldives,2024-09-28,2,Confirmed,2024-10-16,2000,Yes,114808.4428417485,25858.901393081054,138667.34423482956
2486,232,Maldives,2024-09-23,5,Confirmed,2024-10-04,0,No,292383.5178912514,31027.098420257906,323410.61631150934
2584,280,Kerala,2024-12-25,7,Canceled,2025-02-06,500,Yes,132797.99439943538,48983.26898023432,181281.2633796697
1824,763,Maldives,2024-03-29,9,Failed,2024-06-18,0,No,588014.809780509,83850.85752380965,671865.6673043186
2490,486,Kashmir,2024-04-14,9,Confirmed,2024-04-26,500,Yes,239286.2982808827,59523.35799429756,298309.6562751803
3854,246,Kashmir,2024-11-12,5,Failed,2024-11-27,0,No,117822.89764160225,-1337.6657277337479,116485.2319138685
1875,288,Vietnam,2024-10-01,6,Confirmed,2024-10-19,1000,Yes,239002.97201421126,78017.22851005493,316020.2005242662
4815,576,Himachal Pradesh,2024-03-27,5,Canceled,2024-04-04,0,No,109648.22904311543,28332.70590439128,137980.9349475067
3103,515,Vietnam,2024-11-01,3,Canceled,2024-12-14,500,Yes,105500.81542752942,49071.83260323773,154072.64803076716
1628,640,Bali,2024-03-29,5,Confirmed,2024-04-14,500,Yes,182269.1645886136,58412.00251583877,240181.16710445238
1458,438,Dubai,2024-09-19,4,Confirmed,2024-10-09,1000,Yes,118957.67266004338,3160.6757722763086,121118.34843231969
1134,246,Bali,2024-10-24,6,Confirmed,2024-11-21,500,Yes,244362.3071843991,120765.81502163976,364628.12220603885
4966,338,Dubai,2024-08-26,4,Confirmed,2024-09-09,0,No,123201.95220909869,59724.70057701816,182926.65278611684
2742,783,Vietnam,2024-01-18,6,Confirmed,2024-01-25,0,No,249936.95040605083,1669.821821769915,251606.77222782074
3481,348,Thailand,2024-09-27,10,Confirmed,2024-10-07,0,No,331492.34506722755,-1815.1044198877062,329677.24064733984
3470,637,Bali,2024-07-14,8,Confirmed,2024-07-22,500,Yes,335096.882202053,65662.50715318597,400259.38935523893
4589,339,Vietnam,2024-07-01,8,Confirmed,2024-07-10,0,No,277384.9934860903,75480.39354972306,352865.3870358133
2481,657,Vietnam,2024-03-09,5,Confirmed,2024-03-16,2000,Yes,179687.19073684452,86711.7259739314,264398.9167107759
4830,810,Vietnam,2024-07-23,9,Confirmed,2024-10-15,2000,Yes,353955.8910906473,22498.40954601491,374454.3006366622
2605,849,Bali,2024-06-11,7,Confirmed,2024-06-28,0,No,286086.2222318997,121873.09834092448,407959.32057282416
4831,235,Kashmir,2024-12-29,8,Failed,2025-01-11,1000,Yes,198133.64319260663,-7575.295086566105,189558.34810604053
3197,283,Maldives,2024-08-13,4,Confirmed,2024-08-23,2000,Yes,255051.69572125413,99030.42450974736,352082.1202310015
1003,399,Maldives,2024-08-20,3,Confirmed,2024-09-08,1000,Yes,187065.3003423386,36846.7376394735,222912.0379818121
3233,976,Vietnam,2024-01-13,6,Confirmed,2024-01-27,0,No,229759.52637926635,72440.41358464344,302199.9399639098
2345,655,Kerala,2024-03-05,7,Confirmed,2024-05-30,500,Yes,133325.46750011,41886.28832216261,174711.75582227262
2092,285,Vietnam,2024-03-20,8,Confirmed,2024-04-02,500,Yes,300087.8465960931,122669.22769001551,422257.0742861086
4586,992,Thailand,2024-06-03,8,Failed,2024-06-15,2000,Yes,294659.1530970586,-8575.871274940908,284083.2818221177
2460,216,Thailand,2024-11-01,7,Canceled,2024-11-11,1000,Yes,227761.54767056787,107994.35876612838,334755.90643669624
2820,286,Kerala,2024-01-08,2,Failed,2024-01-16,500,Yes,34165.021854234525,7639.307735738999,41304.329589973524
2720,968,Kerala,2024-01-15,4,Confirmed,2024-02-09,2000,Yes,65857.38229244176,-1678.1243307238203,62179.25796171794
3260,323,Himachal Pradesh,2024-10-18,6,Failed,2024-11-03,2000,Yes,119200.07777149905,58033.07548382289,175233.15325532196
1820,944,Kerala,2024-10-09,5,Failed,2024-10-19,500,Yes,94117.19676173003,-1141.2771935538317,92475.91956817619
2467,537,Kashmir,2024-07-26,1,Confirmed,2024-08-05,0,No,25141.44674133477,11332.271802149064,36473.71854348383
4777,457,Himachal Pradesh,2024-06-24,7,Confirmed,2024-07-06,0,No,145009.6139302408,3457.90751336797,148467.52144360877
2451,678,Kashmir,2024-06-26,2,Confirmed,2024-08-28,2000,Yes,46305.31906020777,13887.80246024279,58193.12152045056
4400,779,Thailand,2024-02-19,3,Canceled,2024-03-09,2000,Yes,95749.42538211381,15721.671826486601,109471.09720860042
4268,339,Vietnam,2024-12-21,8,Failed,2025-01-10,2000,Yes,323521.95646172186,122632.82000646302,444154.7764681849
4118,793,Kerala,2024-09-30,3,Confirmed,2024-11-20,2000,Yes,54445.4687700641,1824.640979610522,54270.10974967462
2269,360,Maldives,2024-08-07,2,Confirmed,2024-08-20,1000,Yes,122574.78955274004,49892.285244115,171467.07479685504
2581,401,Thailand,2024-09-23,9,Confirmed,2024-10-09,500,Yes,291984.1643463711,51817.34556606241,343301.5099124335
3376,834,Vietnam,2024-08-19,10,Confirmed,2024-11-10,0,No,410810.07954797393,83190.21968720207,494000.299235176
3776,397,Vietnam,2024-11-12,10,Failed,2024-12-01,0,No,361421.9793165453,6942.113008607545,368364.09232515283
4142,404,Maldives,2024-11-19,3,Failed,2024-12-01,0,No,192779.15267011957,63249.59873049304,256028.75140061261
2876,991,Maldives,2024-11-19,10,Confirmed,2024-12-04,2000,Yes,658104.1639136928,322518.20862498233,978622.3725386751
4406,633,Vietnam,2024-09-20,5,Failed,2024-10-05,0,No,186584.8400002842,13344.188310661086,199929.0283109453
1236,380,Thailand,2024-03-26,8,Confirmed,2024-04-10,1000,Yes,285805.545862182,67925.7655246983,352731.3113868803
1931,230,Kashmir,2024-01-17,6,Confirmed,2024-02-27,500,Yes,161985.89040117647,25828.16061216616,187314.05101334263
3386,314,Kashmir,2024-02-19,8,Confirmed,2024-03-01,500,Yes,180091.03395173204,61512.26660914054,241103.3005608726
1647,247,Maldives,2024-09-21,4,Canceled,2024-10-04,0,No,259339.17044470305,-6646.740320724933,252692.43012397812
2042,283,Bali,2024-06-06,6,Failed,2024-06-15,1000,Yes,263200.5559047372,102322.82443653076,364523.38034126797
1142,760,Dubai,2024-04-11,9,Confirmed,2024-04-24,0,No,293799.4458721474,18244.554070264054,312043.99994241144
3911,796,Thailand,2024-08-20,10,Confirmed,2024-09-03,500,Yes,383726.560927,99308.71432930627,482535.2752563063
4890,278,Maldives,2024-04-29,9,Confirmed,2024-05-20,500,Yes,563951.5061149243,244543.54017426592,807995.0462891902
1447,890,Himachal Pradesh,2024-08-06,10,Confirmed,2024-08-13,2000,Yes,204913.1998459626,5183.003465695061,208096.20331165768
3935,297,Kerala,2024-06-13,6,Confirmed,2024-06-24,500,Yes,117889.6248756786,54752.55779902007,172142.18267469865
4495,400,Kerala,2024-12-24,3,Confirmed,2025-02-20,0,No,55812.156120754065,21071.689130786504,76883.84525154057
1822,714,Dubai,2024-11-29,6,Confirmed,2025-01-19,500,Yes,164602.01651015776,40401.41393670237,204503.43044686012
1390,253,Maldives,2024-06-28,4,Confirmed,2024-07-13,0,No,254354.83496294718,19190.33962319492,273545.1745861421
3958,438,Vietnam,2024-06-07,2,Confirmed,2024-06-19,2000,Yes,77196.66979952923,7571.725265686472,82768.39506521571
2013,579,Himachal Pradesh,2024-07-06,7,Failed,2024-09-25,1000,Yes,127000.29751418297,39336.13102246086,165336.42853664383
1951,653,Maldives,2024-01-05,10,Confirmed,2024-02-04,1000,Yes,643987.7897418817,100558.64019543571,743546.4299373174
2076,476,Maldives,2024-09-18,4,Failed,2024-10-09,0,No,222662.88531831218,36142.37623275533,258805.26155106752
1159,398,Bali,2024-08-04,6,Failed,2024-08-20,2000,Yes,261731.0281394481,50676.37230678634,310407.40044623445
2672,496,Himachal Pradesh,2024-05-21,4,Confirmed,2024-06-01,500,Yes,78430.10424752445,6508.479777600171,84438.58402512461
4727,525,Dubai,2024-09-07,8,Confirmed,2024-09-23,2000,Yes,227143.84225560434,4685.926015038964,229829.7682706433
4753,495,Kashmir,2024-07-14,7,Failed,2024-08-01,2000,Yes,184711.9373538563,43266.14657188407,225978.0839257404
3594,305,Kerala,2024-12-16,7,Canceled,2025-01-28,2000,Yes,117494.65748397933,56831.075031365974,172325.7325153453
2906,864,Kashmir,2024-11-17,10,Canceled,2024-12-05,1000,Yes,267162.9577777192,56101.17268480552,322264.1304625247
2486,249,Maldives,2024-03-30,10,Confirmed,2024-04-15,500,Yes,636017.5358617984,265432.2182528215,900949.7541146199
4665,794,Maldives,2024-03-28,2,Canceled,2024-04-10,1000,Yes,124046.12570268361,2995.6433627334627,126041.76906541707
2238,290,Thailand,2024-07-21,7,Canceled,2024-09-03,0,No,267914.17415019736,117102.97997123725,385017.1541214346
3414,443,Maldives,2024-01-04,10,Confirmed,2024-01-11,0,No,641869.1099750566,317741.85189190344,959610.96186696
2805,833,Himachal Pradesh,2024-04-05,4,Confirmed,2024-06-08,0,No,82727.16037412186,10647.874159424668,93375.03453354652
2693,787,Bali,2024-05-29,4,Confirmed,2024-06-15,1000,Yes,156571.5959502204,18340.064869297057,173911.66081951745
3014,746,Kerala,2024-09-19,5,Failed,2024-10-07,500,Yes,84928.28416625367,2564.302557764659,86992.58672401833
1915,667,Himachal Pradesh,2024-04-21,3,Canceled,2024-05-01,1000,Yes,56522.69409249562,24725.96704733043,80248.66113982606
1736,609,Kerala,2024-03-04,4,Confirmed,2024-03-21,2000,Yes,65343.6885996681,19884.19756975516,83227.88616942326
2983,674,Vietnam,2024-05-25,5,Confirmed,2024-06-17,500,Yes,194132.59480777715,84981.86015520604,278614.4549629832
1429,994,Himachal Pradesh,2024-04-28,4,Confirmed,2024-05-11,0,No,81461.91091156311,26673.22974877122,108135.14066033433
4018,620,Maldives,2024-10-25,9,Failed,2024-11-01,0,No,552748.3148872614,41108.149205013055,593856.4640922744
2114,248,Thailand,2024-08-27,7,Canceled,2024-09-11,1000,Yes,242259.95251143852,118984.51306691265,360244.46557835117
2297,276,Kerala,2024-11-12,3,Confirmed,2024-11-20,0,No,58843.85543320398,19929.337405648,78773.19283885197
3103,307,Dubai,2024-07-31,4,Canceled,2024-08-10,500,Yes,128255.05224972006,-2840.2137630384154,124914.83848668165
2195,536,Himachal Pradesh,2024-06-14,8,Confirmed,2024-06-23,1000,Yes,149011.221412612,3009.787257901995,151021.008670514
4212,917,Dubai,2024-05-19,3,Confirmed,2024-06-02,0,No,90344.17390335619,21356.96615017745,111701.14005353364
3485,819,Vietnam,2024-11-06,10,Confirmed,2024-11-27,1000,Yes,371175.08130436053,12004.776659703224,382179.85796406376
2585,885,Dubai,2024-11-02,2,Canceled,2024-11-20,0,No,62125.473516389444,6375.050175981753,68500.5236923712
2665,283,Maldives,2024-12-29,3,Confirmed,2025-01-29,1000,Yes,164153.048893641,3714.870920083727,166867.91981372473
3614,518,Vietnam,2024-04-09,6,Confirmed,2024-07-03,0,No,244548.82333413453,55504.629897644394,300053.4532317789
2871,869,Himachal Pradesh,2024-03-01,8,Canceled,2024-03-14,0,No,160430.43698613252,29889.887721568037,190320.32470770055
2133,576,Thailand,2024-02-05,6,Confirmed,2024-02-07,500,Yes,221530.9953712355,-9714.3709054045,211316.624465831
4143,714,Maldives,2024-07-09,9,Confirmed,2024-07-20,1000,Yes,530508.8919488221,-21707.790057919447,507801.1018909026
2135,688,Himachal Pradesh,2024-12-20,5,Confirmed,2024-12-29,500,Yes,96940.88328175493,16501.940051658166,112942.8233334131
2388,371,Himachal Pradesh,2024-11-07,3,Confirmed,2025-01-21,0,No,60274.43493106176,888.9548343621923,61163.389765423955
1501,943,Bali,2024-03-05,10,Canceled,2024-05-24,2000,Yes,429166.99849744345,21737.49194025718,448904.49043770065
1525,947,Kerala,2024-11-03,8,Confirmed,2025-01-08,500,Yes,137741.01176281634,-4172.076646114939,133068.9351167014
1299,335,Kerala,2024-10-30,5,Canceled,2024-12-01,2000,Yes,92594.7675112379,22064.10935040704,112658.87686164494
2935,666,Bali,2024-12-03,3,Confirmed,2024-12-12,2000,Yes,118747.06586292118,12280.912048315316,129027.97791123649
4791,918,Vietnam,2024-04-01,7,Confirmed,2024-04-22,0,No,258655.0934783858,17433.84351775836,276088.9369961441
1513,826,Kashmir,2024-07-26,10,Canceled,2024-08-10,500,Yes,229287.94561272973,31422.67535414264,260210.62096687237
4198,958,Dubai,2024-01-30,6,Confirmed,2024-02-12,1000,Yes,192723.01677846455,85269.65554371139,276992.67232217593
3419,484,Himachal Pradesh,2024-05-13,3,Confirmed,2024-06-01,2000,Yes,62084.59114914255,16427.294726950946,76511.8858760935
4874,760,Vietnam,2024-03-04,9,Confirmed,2024-03-17,1000,Yes,315610.2506494714,-2370.9539792455594,312239.29667022586
3528,894,Kashmir,2024-10-17,1,Failed,2024-12-03,2000,Yes,23561.806030362055,7527.268180206477,29089.07421056853
3160,660,Thailand,2024-01-30,7,Confirmed,2024-02-16,0,No,257905.6791983199,71648.67366422815,329554.3528625481
1675,214,Kashmir,2024-06-29,10,Confirmed,2024-09-02,2000,Yes,252461.93382221914,92905.21666234406,343367.1504845632
2916,306,Bali,2024-04-16,1,Confirmed,2024-06-09,0,No,40172.21791135731,5728.322464903762,45900.540376261066
2935,906,Thailand,2024-01-31,6,Confirmed,2024-02-11,1000,Yes,229097.54643235134,95696.33405422152,323793.88048657286
2165,531,Thailand,2024-02-25,4,Confirmed,2024-03-14,500,Yes,132204.39416738687,22540.680985774525,154245.0751531614
4665,316,Dubai,2024-07-12,4,Confirmed,2024-08-17,500,Yes,115487.58713112977,28886.25208867965,143873.83921980942
3600,854,Bali,2024-11-20,8,Canceled,2024-12-07,500,Yes,344719.312698058,83856.84194655213,428076.1546446101
2545,943,Bali,2024-02-27,2,Confirmed,2024-03-11,0,No,74653.14685135958,10198.76358379292,84851.9104351525
3265,289,Thailand,2024-12-13,7,Confirmed,2024-12-29,1000,Yes,234720.7909812666,18075.225369124135,251796.01635039074
1188,220,Bali,2024-02-17,8,Canceled,2024-03-03,500,Yes,291151.72387069796,101075.92562663813,391727.64949733607
4071,277,Kerala,2024-03-24,5,Canceled,2024-04-09,0,No,81795.7973617882,-1463.415111462225,80332.38225032597
2609,421,Himachal Pradesh,2024-07-02,9,Confirmed,2024-07-23,500,Yes,169654.73344652663,3113.565326121863,172268.2987726485
4179,560,Kashmir,2024-05-09,1,Canceled,2024-05-16,0,No,24955.597294938318,5194.420352994724,30150.01764793304
2259,516,Kerala,2024-02-19,4,Failed,2024-03-07,500,Yes,73568.35502578782,34736.70660430396,107805.06163009178
3260,852,Maldives,2024-08-26,4,Confirmed,2024-09-16,500,Yes,236140.78866246046,68108.01705566031,303748.80571812077
1402,886,Maldives,2024-07-28,3,Confirmed,2024-08-18,0,No,197158.71412483184,89254.03704391804,286412.7511687499
3412,324,Kashmir,2024-04-22,10,Confirmed,2024-05-04,0,No,245730.38898935955,53944.61446117499,299675.00345053454
3933,877,Bali,2024-11-13,5,Confirmed,2024-11-21,0,No,181494.56980346516,59837.28714784277,241331.8569513079
1304,806,Kashmir,2024-11-22,4,Confirmed,2024-12-01,0,No,94394.65695326623,-4434.087253650513,89960.5696996157
2951,702,Kerala,2024-04-06,3,Confirmed,2024-04-25,500,Yes,52779.95566085322,11060.324262504486,63340.27992335771
4849,802,Vietnam,2024-09-02,7,Confirmed,2024-09-22,500,Yes,263063.1973073884,21030.713795229272,283593.9111026177
4763,931,Himachal Pradesh,2024-09-18,6,Confirmed,2024-10-17,2000,Yes,111813.03218831876,15049.00371489431,124862.03590321307
4630,984,Maldives,2024-04-12,2,Confirmed,2024-06-14,0,No,117085.03467550137,54165.090104884344,171250.12478038573
3690,308,Vietnam,2024-11-02,10,Confirmed,2024-11-17,0,No,394520.6982631997,-9422.115321575144,385098.58294162457
1531,508,Kerala,2024-11-24,1,Confirmed,2025-02-10,1000,Yes,18262.797118305603,4187.069163713262,21449.866282018866
1713,849,Kashmir,2024-04-25,3,Confirmed,2024-05-05,0,No,78148.7362350331,35346.04214032203,113494.77837535512
4319,433,Bali,2024-02-17,3,Canceled,2024-03-09,500,Yes,112679.5978875846,45230.12158937332,157409.71947695792
4383,776,Kerala,2024-07-07,9,Confirmed,2024-10-03,0,No,166912.36416331943,29817.489106599845,196729.8532699193
4004,411,Kerala,2024-11-16,5,Failed,2024-11-26,500,Yes,94008.83229624153,31014.308588632048,124523.14088487357
2819,502,Vietnam,2024-01-20,4,Confirmed,2024-03-03,0,No,159481.4706852577,77373.28536825892,236854.7560535166
1312,928,Kerala,2024-03-07,7,Failed,2024-03-26,2000,Yes,124428.20033471461,1593.7885658987295,124021.98890061335
3459,231,Dubai,2024-01-09,4,Confirmed,2024-01-17,0,No,123646.72629890806,30412.90592680216,154059.63222571023
3557,550,Kerala,2024-10-07,6,Canceled,2024-10-20,0,No,98428.86803277231,23537.529229197033,121966.39726196934
2984,715,Vietnam,2024-04-17,4,Confirmed,2024-04-30,0,No,157009.13947880676,18454.315107696853,175463.45458650362
3443,864,Thailand,2024-03-06,1,Confirmed,2024-03-19,1000,Yes,32528.204774876023,3469.6802752792646,34997.88505015529
2716,435,Dubai,2024-07-25,2,Canceled,2024-08-12,500,Yes,59067.393284876794,16732.718147971213,75300.111432848
4993,671,Bali,2024-08-21,8,Confirmed,2024-09-02,500,Yes,318683.627994443,44590.83288301483,362774.4608774578
4876,550,Bali,2024-03-21,6,Failed,2024-05-24,2000,Yes,258900.01009194896,38370.27123595528,295270.28132790426
1707,228,Dubai,2024-04-15,8,Confirmed,2024-04-26,0,No,231937.50025312373,60510.268631970095,292447.7688850938
3351,585,Thailand,2024-10-30,5,Confirmed,2024-11-20,500,Yes,158297.58366039625,72617.19844805775,230414.782108454
1105,365,Bali,2024-08-07,4,Failed,2024-08-28,1000,Yes,154869.77253909854,17596.78001151977,171466.5525506183
1424,908,Bali,2024-01-13,8,Canceled,2024-02-02,2000,Yes,336554.81455081585,145756.81622037123,480311.6307711871
1801,640,Dubai,2024-12-07,3,Failed,2024-12-18,500,Yes,92239.31916320047,10518.130583812435,102257.44974701291
2281,487,Maldives,2024-12-07,9,Confirmed,2024-12-21,2000,Yes,545931.0321760895,214656.5758012607,758587.6079773502
3557,824,Bali,2024-04-12,6,Failed,2024-04-26,0,No,257613.31867925695,113012.31424464592,370625.6329239029
2240,976,Thailand,2024-11-26,1,Canceled,2024-12-10,0,No,34658.579499231506,14518.914872132538,49177.494371364046
1571,710,Himachal Pradesh,2024-06-07,4,Confirmed,2024-06-23,1000,Yes,86664.52812327463,7793.825645175339,93458.35376844998
4594,276,Bali,2024-03-11,4,Confirmed,2024-03-26,1000,Yes,156753.57025870503,22746.265475085635,178499.83573379068
2463,567,Himachal Pradesh,2024-12-01,3,Canceled,2025-01-15,1000,Yes,63887.778919158365,5868.09373091218,68755.87265007055
3785,484,Himachal Pradesh,2024-01-04,9,Canceled,2024-01-18,1000,Yes,187869.56291868407,28698.616112936,215568.17903162006
4620,500,Bali,2024-04-09,10,Confirmed,2024-04-23,1000,Yes,422317.8643083295,11416.360270571746,432734.2245789012
3231,384,Thailand,2024-10-17,2,Confirmed,2024-10-26,0,No,64404.32093792929,6533.5040898663665,70937.82502779565
2221,911,Kashmir,2024-10-24,2,Confirmed,2024-11-14,500,Yes,49915.77424049138,19540.83244089099,68956.60668138237
1188,483,Kashmir,2024-06-10,6,Failed,2024-06-20,1000,Yes,148643.19731028524,-4446.938759060076,143196.25855122515
1613,954,Himachal Pradesh,2024-10-17,4,Confirmed,2024-12-04,0,No,75894.75591668277,17811.474513915877,93706.23043059865
1078,720,Maldives,2024-03-29,4,Confirmed,2024-04-07,0,No,259552.37551058145,118092.28266415338,377644.6581747348
